img_id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
16150,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Enroute Men Leather Brown Formal Shoes
4542,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men s Total90 Exact White Shoe
45406,Women,Footwear,Shoes,Flats,Black,Summer,2012.0,Casual,Rocia Women Black Sandals
50350,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Aurelia Women Blue Kurta
16109,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,M tv Men My Fab Eyewear Brown Sunglasses
18476,Men,Footwear,Shoes,Casual Shoes,Yellow,Fall,2011.0,Casual,Puma Men Yacht Lifevest Yellow Casual Shoes
9368,Men,Accessories,Socks,Socks,White,Fall,2011.0,Casual,Puma Men Ftpa White Socks
41661,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Blue Striped Shirt
52077,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue & Green T-shirt
2220,Men,Footwear,Sandal,Sandals,Black,Fall,2010.0,Sports,Puma Men Carbon Black Sandal
40467,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Fila Men Rockford White Shoes
43268,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Aneri Women Pink Kurta
43188,Men,Accessories,Watches,Watches,Steel,Summer,2017.0,Casual,Fastrack Men Steel Dial Watch N9336SL02
29275,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Wrangler Women Star Red Top
8459,Women,Apparel,Topwear,Tops,Green,Fall,2011.0,Casual,Jealous 21 Women Jelaous Cais Green Top Green Tops
23191,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Highlander Men Grey Check Shirt
20872,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2011.0,Formal,Franco Leone Men Formal Brown Shoes
49957,Men,Apparel,Bottomwear,Shorts,Grey Melange,Winter,2016.0,Casual,Hanes Men Grey Panelled 3/4th Pants
23932,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Lotto Men White Advantage  Sports Shoes
11724,Women,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Lee Women Check Red Shirts
9684,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,ADIDAS Men Cress Logohood Grey Sweatshirts
39580,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Flats
33431,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Baggit Women Pinto Checksy Green Sling Bag
39722,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Arrow Woman White Top
15303,Women,Footwear,Sandal,Sports Sandals,Beige,Fall,2011.0,Casual,ADIDAS Women Hispana Beige Sandals
53779,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Puma Women Black T-shirt
50230,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Stoln Women Brown Sunglasses
32545,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,Playboy Women Play It Sexy Perfume
48552,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Wrangler Men Black Square Ring Canvas Belt
15969,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Turtle Check Men Black Shirt
9005,Women,Accessories,Bags,Handbags,Silver,Winter,2015.0,Casual,Murcia Women Silver Party Purse Silver Handbags
31141,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt
35707,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Nike Men Renzo Black Shoes
27755,Men,Accessories,Wallets,Wallets,Black,Winter,2015.0,Casual,Bulchee Men Black Wallet
52876,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Printed Sari
40633,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Span Women Purple Kurta
43857,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012.0,Ethnic,Royal Diadem Earrings
12271,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Genesis Men Stripes Blue Shirts
19370,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Redtape Men Tango Black Formal Shoes
56936,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,HM Women Golden Flats
38803,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Marvel Men Blue Printed T-shirt
59267,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Titan Women Silver Watch
9420,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,John Miller Men Maroon grey Stripe Maroon Shirts
39479,Women,Apparel,Topwear,Kurtis,Brown,Summer,2012.0,Ethnic,Diva Women Brown Kurti
53609,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Digital Watch M051J007Y
12988,Women,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,United Colors Of Benetton Women Womenlight Winter Black Sweaters Black Sweaters
33432,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Baggit Green Handbag
11036,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Jealous 21 Women Solid Black Tops
6017,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Highlander Men White & Green Checked Slim Fit Shirt
16137,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Tokyo Talkies Women Printed Pink Top
10189,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Hot Stepper Blue Shirts
44579,Men,Apparel,Bottomwear,Jeans,Blue,Spring,2013.0,Casual,Lee Men Blue Pent Jeans
13359,Men,Footwear,Shoes,Casual Shoes,Beige,Fall,2011.0,Casual,Timberland Men Juniors Beige Casual Shoes
41278,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Arrow Men Black Leather Wallet
21160,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,s.Oliver Women Printed White T-shirt
51838,Women,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Bwitch Women Black Brief
11862,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,2012.0,Casual,Playboy Men Red & Blue Flip Flops
41871,Men,Footwear,Sandal,Sandals,Brown,Summer,2016.0,Casual,Estd. 1977 Men Brown Sandals
7859,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Proline Men Purple Printed T-shirt
42700,Women,Footwear,Shoes,Flats,Bronze,Spring,2013.0,Casual,Rocia Women Bronze Sandal
3358,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Myntra Men s I am Legend White T-shirt
18474,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Puma Men Calcetto White Casual Shoes
10379,Women,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,United Colors of Benetton Women Solid Red T-shirt
15340,Women,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,Nike Women Solid Black Shorts
29273,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Wrangler Women Suzan Blue Shirt
57945,Men,Footwear,Sandal,Sandals,Brown,Spring,2012.0,Casual,Clarks Men Brown Sandals
7199,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Jealous 21 Women White Knit With Face Printed Top
24453,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,Nike Men Free Run Blue Sports Shoes
3993,Men,Accessories,Belts,Tshirts,Pink,Summer,2011.0,Casual,Mr.Men Men s Funny Coral Pink T-shirt
48969,Men,Accessories,Jewellery,Ring,Steel,Summer,2012.0,Casual,Revv Men Steel Ring
37241,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,United Colors of Benetton Men Black Shoes
51710,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Van Heusen Unisex Sunglasses VH214-C1
57524,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Provogue Men Black Casual Shoes
3976,Women,Apparel,Topwear,Tops,Cream,Summer,2011.0,Casual,Jealous 21 Women Cream Tunic With Mirror Print Top
22277,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Inc.5 Women Gold Casual Heels
33970,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Femella Women Navy Blue Dress
20840,Men,Footwear,Sandal,Sandals,Olive,Fall,2011.0,Casual,Puma Men Drifter Cat II Olive Slippers
52886,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,FNF Green Printed Sari
38759,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012.0,Casual,Nike Unisex Backpack
54106,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Flats
57045,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Elle Women Black Dress
34650,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Fila Women Top Fuel Black Sports Shoes
50470,Men,Apparel,Innerwear,Trunk,Navy Blue,Winter,2016.0,Casual,Chromozome Men Navy Blue Trunks
20271,Women,Footwear,Shoes,Flats,Black,Winter,2015.0,Casual,Catwalk Women Black Shoe
46751,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Nautilus Men Blazer Perfume
39668,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men White Sports Shoes
12115,Women,Apparel,Topwear,Kurtas,Beige,Fall,2011.0,Ethnic,W Women Printed Beige Kurtas
49915,Women,Apparel,Saree,Sarees,Brown,Fall,2012.0,Ethnic,Fabindia Brown Hand Printed Sari
42554,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Mother Earth Women White & Black Kurta
30947,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Ethnic,Fabindia Women Green Cambric  Top
55635,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Gold Heels
56219,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016.0,Casual,Estelle Women Gold Earring & Pendant Set
4610,Unisex,Accessories,Bags,Backpacks,Green,Winter,2015.0,Casual,Wildcraft Unisex Green & Grey Printed Backpack
41310,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls Knits White Top
53785,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Puma Men Navy Blue Shirt
19637,Women,Apparel,Topwear,Tops,Grey,Summer,2011.0,Casual,United Colors of Benetton Women Solid Grey Top
3240,Men,Footwear,Shoes,Sports Shoes,Red,Fall,2010.0,Sports,Puma Men s Ducati Red Shoe
17660,Women,Footwear,Shoes,Casual Shoes,Brown,Winter,2015.0,Casual,Catwalk Women Ballerina Brown Casual Shoe
5466,Unisex,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Unisex Elite White Shoe
46423,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Timex Women Pearl White Dial Watch
14879,Women,Accessories,Bags,Handbags,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Handbags
51670,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Louis Philippe Men Aviator Sunglasses LP217-C1
10175,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,United Colors of Benetton Men Wango Black Casual Shoes
28347,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,2016.0,Casual,IDEE Men Black Sunglasses
12514,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018.0,Formal,Red Tape Men Formal Brown Formal Shoes
14128,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Washed Blue Jeans
36225,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2012.0,Casual,Nike Men Chukka Go Suede Green Shoes
36654,Women,Accessories,Bags,Backpacks,Black,Summer,2012.0,Casual,Paridhan Women Black Backpack
57409,Women,Apparel,Innerwear,Briefs,Off White,Winter,2015.0,Casual,Amante Women Off-White Lace Bikini Briefs PGSM02
13973,Men,Footwear,Sandal,Sandals,Green,Fall,2011.0,Casual,Puma Men Tropi Cat Green Slippers
22317,Men,Apparel,Topwear,Jackets,Khaki,Fall,2011.0,Casual,Wildcraft Men Solid Khaki Jacket
29025,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Sports,ADIDAS Men Kaka Yellow T-shirt
40995,Girls,Apparel,Bottomwear,Capris,Pink,Summer,2012.0,Casual,Gini and Jony Girls Woven Pink Pedal Pusher
39122,Women,Apparel,Bottomwear,Leggings,Blue,Fall,2012.0,Casual,Aneri Women Blue Leggings
2397,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men s Brown Casual Shoe
27667,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown & White Bag
53435,Men,Apparel,Topwear,Jackets,Black,Summer,2012.0,Sports,ADIDAS Men Black Jacket
57850,Women,Footwear,Shoes,Heels,White,Winter,2015.0,Casual,Catwalk Women White Heels
42264,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,John Players Men Blue Jeans
17440,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Casio Men Steel Watch EX045 EFR-502D-7AVDF
28183,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Ray-Ban Men Aviator Gold Sunglasses
31461,Men,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Sports,Nike Men Tennis White Shorts
49499,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Vans Men Black Sk8-Hi Shoes
25794,Men,Apparel,Topwear,Suspenders,Navy Blue,Summer,2012.0,Formal,Arrow Men Navy Blue Suspenders
27409,Women,Apparel,Loungewear and Nightwear,Lounge Shorts,Navy Blue,Winter,2015.0,Casual,Jockey Women Navy Blue Capris
2246,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011.0,Sports,ADIDAS Black Backpack
28694,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,W Women Printed Black Kurta
8792,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Price catch Black White Shirts
46721,Men,Personal Care,Fragrance,Perfume and Body Mist,Silver,Spring,2017.0,Casual,Rasasi Men Hope Perfume
15073,Men,Footwear,Sandal,Sandals,Black,Fall,2012.0,Casual,Ganuchi Men Black Sandal
30267,Men,Accessories,Eyewear,Sunglasses,Brown,Summer,2017.0,Casual,Speedo Men Sheet Sunglasses
50891,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,Prafful Green Crepe Printed Sari
2046,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,ADIDAS Mens Fitted Blue T-shirt
52659,Women,Accessories,Bags,Handbags,Cream,Summer,2012.0,Casual,Mod acc Women Blue & Cream Handbag
8292,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Mr.Men Men s Royal Blue T-shirt
17733,Men,Footwear,Sandal,Sandals,Navy Blue,Summer,2012.0,Casual,Puma Men MM III Navy Blue Slipper
48976,Women,Accessories,Jewellery,Ring,Silver,Fall,2012.0,Casual,Lucera Women Silver Ring
17462,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO G-Shock Men Black Analogue & Digital Watch GA-100-1A1DR G270
23541,Men,Personal Care,Fragrance,Fragrance Gift Set,Black,Spring,2017.0,Casual,Police Dark Men Fragrance Gift Set
46013,Women,Apparel,Saree,Sarees,Red,Summer,2012.0,Ethnic,Fabindia Red Self-Striped Saree
56183,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,Casual,Colorbar Triple Act Sand Compact 002
27538,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Scullers Men Check Red & Blue Shirt
18207,Men,Accessories,Headwear,Caps,Red,Fall,2011.0,Casual,Manchester United Men Solid Red Cap
10389,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Puma Women Finesse 232 White Watches
21404,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Locomotive Men Printed White T-shirt
19407,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,ADIDAS Men Solid Black Jersey
25738,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Wrangler Men Leather Brown Wallet
38607,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Nike Men Yellow Just Do It T-shirt
23234,Women,Apparel,Topwear,Kurtas,Rust,Fall,2011.0,Ethnic,Aneri Women Sahiba Rust Kurta
3204,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Tantra Men s Arrest Sky Blue T-shirt
48120,Women,Accessories,Belts,Belts,Multi,Summer,2010.0,Casual,Fossil Women Multi Coloured Stitched Link Belt
11396,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Purple Tshirts
23106,Men,Accessories,Accessories,Accessory Gift Set,Maroon,Winter,2011.0,Formal,Turtle Men Formal Maroon Accessory Gift Set
53783,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Puma Men Navy Blue Shirt
56886,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,HM Women Black Heels
55470,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Revlon Super Lusterous Chocolate Velvet Lipstick 302
26494,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Tyrel Green T-shirt
20733,Women,Footwear,Shoes,Heels,Grey,Summer,2012.0,Casual,Enroute Women Grey Heels
15963,Men,Apparel,Topwear,Jackets,Grey,Fall,2011.0,Casual,Turtle Solid Men Black Jacket
6611,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011.0,Casual,Spykar Men Stripes Navy Blue Shirt
59383,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Vishudh Women White Printed Kurta
33855,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Women Janine Dance Black Shoes
55924,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,Casual,Colorbar Windsor Rose Nail Lacquer 51
34428,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Women Love Blue T-shirt
43933,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Catwalk Women Black Heels
4615,Unisex,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Wildcraft Unisex Black Lunch Bag
8447,Women,Apparel,Topwear,Tops,Navy Blue,Fall,2011.0,Casual,Jealous 21 Women Jealous Palila Purple Top Purple Tops
48253,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,The Amazing Spiderman Boys White T-shirt
30252,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013.0,Casual,Numero Uno Men Black Shoes
9013,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Decathlon Men s Arpenaz Brown Shoe
55433,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Revlon Women Siena Colorburst Lipstick 055
57161,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Elle Women Pink Essentials Top
18665,Men,Footwear,Shoes,Casual Shoes,White,Summer,2013.0,Casual,Fila Men Syncro White Shoes
53727,Women,Footwear,Shoes,Casual Shoes,Black,Spring,2014.0,Casual,Puma Women Black Motorina Casual Shoes
21180,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,ADIDAS Men Adi Cells Black Flip Flops
47638,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Carlton London Women Black Peep Toes
8365,Girls,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Doodle Girl s Happy Smiles Pink Kidswear
54871,Women,Accessories,Jewellery,Necklace and Chains,Red,Fall,2012.0,Casual,Ivory Tag Women Tangled Coral Red Necklace
52953,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Sari
24615,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Ant Kids Boy Green Printed T-shirt
50489,Men,Apparel,Innerwear,Trunk,Charcoal,Winter,2016.0,Casual,Chromozome Men Charcoal Trunk Trunks
23451,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Deni Yo Men Black Washed Slim Fit Jeans
34272,Women,Apparel,Topwear,Dupatta,Off White,Summer,2012.0,Ethnic,Fabindia Women Printed Off White & Green Dupatta
56787,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Horsefly Men Black Shirt
44132,Women,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,DKNY Women Be Delicious Perfume
33627,Women,Accessories,Wallets,Wallets,Pink,Summer,2012.0,Casual,Lino Perros Women Pink Wallet
30574,Men,Accessories,Eyewear,Sunglasses,Red,Winter,2016.0,Casual,Opium Men Aviator Black Sunglass
26527,Men,Footwear,Shoes,Casual Shoes,Red,Spring,2013.0,Casual,Gas Men Freetime Red Casual Shoes
50928,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Parx Men Navy Blue Briefs
19279,Women,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Guess Women Autograph Gold Watch
16023,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Highlander Men Stripes Grey Slim Fit Shirt
17152,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Black Jacket
43194,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Women White Dial Watch NA2049SM09
43487,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,French Connection Men Navy Blue Check Shirt
24989,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue Top
59577,Men,Accessories,Cufflinks,Cufflinks,Steel,Summer,2012.0,Casual,Revv Men Steel and Brown Cufflinks
22013,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Casual Brown Handbag
1803,Unisex,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,Tribord Unisex Black T-shirt
34333,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Myntra Men Surf Purple T-shirt
21911,Women,Apparel,Apparel Set,Kurta Sets,Pink,Fall,2011.0,Ethnic,Biba Women Pink & Brown Printed Churidar Kurta with Dupatta
35034,Women,Apparel,Bottomwear,Churidar,Navy Blue,Summer,2012.0,Ethnic,Fabindia Women Navy Blue Churidar
35655,Men,Footwear,Shoes,Casual Shoes,Beige,Spring,2013.0,Casual,U.S. Polo Assn. Men Beige Shoes
10395,Men,Accessories,Watches,Watches,Red,Winter,2016.0,Sports,Puma Men Cardiac II Red Watches
49160,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017.0,Casual,Deborah Colour Copy Mat Effect 3 Foundation
6555,Unisex,Accessories,Bags,Backpacks,Grey,Summer,2011.0,Casual,Nike Unisex All Access Grey Backpack
19830,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Check Navy Blue Shirt
51407,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Myntra Men Blue Shirt
28784,Women,Apparel,Innerwear,Briefs,Pink,Summer,2012.0,Casual,Enamor Women Pack of 2 String Bikini Brief
28441,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,DKNY Women Black Dial Watch NY3430
17201,Men,Apparel,Topwear,Sweaters,Navy Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Stripes Navy Blue Sweater
18509,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,C Vox Men Bubble 1344 Black Jacket
28232,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Playboy Men Miami Deo
35324,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings
57995,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Latin Quarters Women & White Black Dress
